35,NYC,PM,MANH,brake activation,6/11/2019,6/11/2019 7:27:52 PM,"Northbound B and D trains are running on the C line from W 4 St-Washington Sq to 59 St-Columbus Circle because a train's brakes were activated at 42 St-Bryant Park. 

Expect delays in B, C, D and E service.",manh b and d trains brakes activated,7:27:52,"B, D",
10,NYC,AM,MANH,brake activation,6/5/2019,6/5/2019 10:53:09 AM,"Southbound B and D trains are running local from W 4 St-Washington Sq to 34 St-Herald Sq because a train's brakes were automatically activated at 34 St-Herald Sq. 

Expect delays on B, D, F and M trains.",manh b and d trains brakes activated,10:53:09,"B, D",
39,NYC,PM,MANH,brake activation,6/28/2019,6/28/2019 8:38:11 PM,You may experience longer-than-expected wait times for northbound B and C train service after an earlier train's brakes were activated at 110 St.,manh b and c trains brakes activated,8:38:11,"B, C",
30,NYC,AM,MANH,brake activation,6/24/2019,6/24/2019 9:42:21 AM,Southbound B and C trains are delayed because a train's brakes were activated at 96 St.,manh b and c trains brakes activated,9:42:21,"B, C",
3,NYC,PM,MANH,brake activation,6/21/2019,6/21/2019 6:34:11 PM,Southbound B and C trains getting back on schedule after an earlier train's brakes were activated at 103 St.,manh b and c trains brakes activated,6:34:11,"B, C",
6,NYC,AM,MANH,brake activation,6/4/2019,6/4/2019 10:31:20 AM,"Northbound B and C trains are running express from 59 St-Columbus Circle to 125 St because a train's brakes were automatically activated at 125 St.

Expect delays on A, B, C and D trains.",manh b and c trains brakes activated,10:31:20,"B, C",
30,NYC,PM,MANH,brake activation,6/7/2019,6/7/2019 10:21:05 PM,A trains are delayed in both directions because of a train's brakes were activated at 181 St.,manh a trains brakes activated.,10:21:05,A,
14,NYC,PM,MANH,brake activation,6/28/2019,6/28/2019 11:17:06 PM,Uptown A trains are delayed because a train's brakes were activated at Fulton St.,manh a trains brakes activated,11:17:06,A,
33,NYC,PM,MANH,brake activation,6/7/2019,6/7/2019 4:35:59 PM,Southbound A trains are delayed because a train's brakes were activated near 168 St.,manh a train brakes activated,4:35:59,A,
22,NYC,AM,MANH,brake activation,6/12/2019,6/12/2019 3:40:57 AM,There are delays in downtown A and E trains because a train's brakes were activated at Canal St.,manh a and e trains brakes activated,3:40:57,"A, E",
28,NYC,AM,MANH,brake activation,6/24/2019,6/24/2019 9:47:53 AM,You may experience delays in southbound A and D service because B and C trains are running on the express track as we investigate what activated a train's brakes.,manh a and d trains brakes activated,9:47:53,"A, D",
15,NYC,AM,MANH,brake activation,6/24/2019,6/24/2019 10:10:48 AM,Southbound A and C trains are delayed while our crews investigate a train that had its brakes automatically activated at 42 St-Port Authority express tracks.,manh a and c trains brakes activated,10:10:48,"A, C",
6,NYC,AM,MANH,brake activation,6/9/2019,6/9/2019 8:21:12 AM,Northbound A and C trains are delayed because a signal problem activated a train's brakes near Jay St-MetroTech.,manh a and c trains brakes activated,8:21:12,"A, C",
27,NYC,PM,MANH,brake activation,6/7/2019,6/7/2019 8:44:15 PM,Southbound A and C trains are holding in stations in Upper Manhattan because a train's brakes were activated at 168 St.,manh a and c trains brakes activated,8:44:15,"A, C",
34,NYC,AM,MANH,brake activation,6/19/2019,6/19/2019 9:16:05 AM,"Northbound 6 trains are running express from Brooklyn Bridge-City Hall to 14 St-Union Sq because a train's brakes were automatically activated at Spring St.

Expect delays on 4, 5 and 6 trains.",manh 6 trains brakes activated,9:16:05,6,
8,NYC,AM,MANH,brake activation,6/25/2019,6/25/2019 8:53:26 AM,Southbound 5 trains are running on the 2 line from 149 St-Grand Concourse to Nevins because a train's brakes were automatically activated at 86 St.,manh 5 trains brakes activated,8:53:26,5,
9,NYC,AM,MANH,brake activation,6/25/2019,6/25/2019 8:52:58 AM,Southbound 4 trains are running local from 125 St to Grand Central-42 St because a train's brakes were automatically activated at 86 St.,manh 4 trains brakes activated,8:52:58,4,
2,NYC,AM,MANH,brake activation,6/3/2019,6/3/2019 8:04:50 AM,Some southbound 4 and 5 trains are ending at Bowling Green because a train's brakes were automatically activated in the tunnel between Brooklyn and Manhattan.,manh 4 and 5 trains brakes activated,8:04:50,"4, 5",
2,NYC,PM,MANH,brake activation,6/6/2019,6/6/2019 4:02:14 PM,"Southbound 6 trains are running express from 14 St-Union Sq to Brooklyn Bridge-City Hall because a train's brakes were activated at 14 St-Union Sq. 

Expect delays in 4, 5 and 6 train service. 

For service to/from bypassed stations, consider using northbound 6 train service.",manh 4 5 and 6 trains brakes activated,4:02:14,"4, 5, 6",
13,NYC,PM,MANH,brake activation,6/21/2019,6/21/2019 9:21:29 PM,Southbound 2 and 3 trains are running on the local track from 34 St-Penn Station to Chambers St because a train's brakes were activated at 14 St.,manh 2 and 3 trains brakes activated,9:21:29,"2, 3",
32,NYC,PM,MANH,brake activation,6/12/2019,6/12/2019 5:27:24 PM,Northbound 2 and 3 trains are delayed because a train's brakes were activated at 72 St.,manh 2 and 3 trains brakes activated,5:27:24,"2, 3",
19,NYC,AM,MANH,brake activation,6/30/2019,6/30/2019 4:35:10 AM,South Ferry-bound 1 trains are delayed because a train's brakes were activated at 96 St.,manh 1 trains brakes activated.,4:35:10,1,
12,NYC,AM,MANH,brake activation,6/30/2019,6/30/2019 2:01:55 AM,South Ferry-bound 1 trains are delayed while our crews investigate a train's brakes that were activated at 96 St.,manh 1 trains brakes activated,2:01:55,1,
17,NYC,AM,MANH,brake activation,6/26/2019,6/26/2019 3:07:46 AM,Southbound 1 trains are delayed because a train's brakes were activated at Rector St.,manh 1 trains brakes activated,3:07:46,1,
26,NYC,AM,MANH,brake activation,6/25/2019,6/25/2019 4:02:37 AM,1 trains are proceeding with delays in both directions between Van Cortlandt Park-242 St and Dyckman St after a train's brakes activated at 215 St.,manh 1 trains brakes activated,4:02:37,1,
45,NYC,PM,MANH,brake activation,6/12/2019,6/12/2019 5:04:10 PM,Northbound 1 trains are delayed because a train's brakes were activated at 59 St-Columbus Circle.,manh 1 trains brakes activated,5:04:10,1,
7,NYC,AM,MANH,brake activation,6/27/2019,6/27/2019 7:34:56 AM,"Northbound 1 trains are running express from Times Sq-42 St to 72 St while we investigate what activated a train's brakes near Times Sq-42 St.

For service to/from 50 St, 59 St-Columbus Circle or 66 St-Lincoln Center, take a southbound train.",manh 1 train brakes activated,7:34:56,1,
49,NYC,PM,MANH,brake activation,6/2/2019,6/2/2019 8:45:21 PM,Southbound 1 trains are delayed because a train's brakes were activated near 96 St.,manh 1 train brakes activated,8:45:21,1,
6,NYC,PM,MANH,brake activation,6/1/2019,6/1/2019 12:08:40 PM,1 trains are delayed in both directions because a train's brakes were automatically activated at 96 St.,manh 1 train brakes activated,12:08:40,1,
27,NYC,PM,MANH,brake activation,6/30/2019,6/30/2019 12:49:20 PM,"Southbound 1 trains are running on the express track between 242 St and Dyckman St because a train's brakes were activated at 215 St.

For service to/from bypassed stations, take a northbound train.",manh 1 train brake activation,12:49:20,1,
0,NYC,PM,MANH,brake activation,6/29/2019,6/29/2019 8:14:20 PM,"Southbound 2 and 3 trains are running local from 72 St to Chambers St because a train's breaks were activated at 96 St. 

Expect delays in 1, 2 and 3 train service.",manh 1 2 and 3 trains brakes activated,8:14:20,"1, 2, 3",
22,NYC,PM,MANH,brake activation,6/12/2019,6/12/2019 11:33:05 PM,Uptown 1 2 and 3 trains are delayed because a train's brakes were activated at 50 St.,manh 1 2 3 trains brakes activated,11:33:05,"1, 2, 3",
11,NYC,PM,BX,brake activation,6/15/2019,6/15/2019 6:27:30 PM,D trains are proceeding with delays in the Bronx after we moved a train that had its brakes activated at Bedford Park Blvd.,bx d trains train with brakes activated,6:27:30,D,
21,NYC,AM,BX,brake activation,6/15/2019,6/15/2019 12:30:25 AM,Southbound D trains are delayed because a train's brakes activated at 170 St.,bx d trains brakes activated,12:30:25,D,
36,NYC,AM,BX,brake activation,6/5/2019,6/5/2019 11:46:45 AM,Northbound D trains are running express from 167 St to 182-183 Sts because a train's brakes were automatically activated at 170 St.,bx d trains brakes activated,11:46:45,D,
28,NYC,AM,BX,brake activation,6/13/2019,6/13/2019 3:36:52 AM,Brooklyn Bridge-bound 6 trains are holding in stations because a train's brakes were activated at 3 Av-138 St.,bx 6 train brakes activated,3:36:52,6,
10,NYC,PM,BX,brake activation,6/2/2019,6/2/2019 4:37:16 PM,Southbound 6 trains are proceeding with delays after a train's brakes were activated at Castle Hill Av.,bx 6 train brakes activated,4:37:16,6,
41,NYC,AM,BX,brake activation,6/12/2019,6/12/2019 3:06:23 AM,4 trains are delayed in both directions because a train's brakes were activated at Woodlawn.,bx 4 trains brakes activated,3:06:23,4,
48,NYC,AM,BX,brake activation,6/12/2019,6/12/2019 2:53:03 AM,Woodlawn-bound 4 trains are delayed because a train's brakes were activated at Kingsbridge Road.,bx 4 trains brakes activated,2:53:03,4,
22,NYC,PM,BX,brake activation,6/17/2019,6/17/2019 12:08:03 PM,"Southbound 2 and 5 trains are running express from E 180 St to 3 Av-149 St because a train's brakes were activated at 174 St.

For service to/from bypassed stations, use a northbound train.",bx 2 and 5 trains brakes activated,12:08:03,"2, 5",
31,NYC,PM,BKLYN,brake activation,6/23/2019,6/23/2019 4:12:31 PM,Manhattan-bound R trains are running with delays because a train's brakes were activated at Bay Ridge Av.,bklyn r trains brakes activated,4:12:31,R,
1,NYC,AM,BKLYN,brake activation,6/22/2019,6/22/2019 10:10:06 AM,"Northbound R trains are running express from 36 St (Brooklyn) to Atlantic Av-Barclays Ctr while our crews investigate a train that had its brakes automatically activated at Union St.

For service to/from the bypassed stations, take a southbound train.",bklyn r trains brakes activated,10:10:06,R,
28,NYC,PM,BKLYN,brake activation,6/21/2019,6/21/2019 5:48:51 PM,Northbound R are getting back on schedule after a train's brakes were activated at Prospect Av.,bklyn r trains brakes activated,5:48:51,R,
34,NYC,AM,BKLYN,brake activation,6/25/2019,6/25/2019 6:19:39 AM,"Northbound R trains are running on the express track from 36 St (BKLYN) to Atlantic Av because a train's brakes were activated at Atlantic Av-Barclays Ctr.

Expect delays in D, N and R service.

For service to/from bypassed stations, take a southbound train.",bklyn r train brakes activated,6:19:39,R,
22,NYC,PM,BKLYN,brake activation,6/2/2019,6/2/2019 7:11:05 PM,"Southbound R trains are holding in stations because a train's brakes were activated near 36 St (BKLYN).

Expect delays in D, N, and R train service.",bklyn r train brakes activated,7:11:05,R,
15,NYC,PM,BKLYN,brake activation,6/29/2019,6/29/2019 5:44:55 PM,Northbound Q trains are holding in stations from Brighton Beach to Kings Highway because a train's brakes were activated at Avenue H.,bklyn q trains brakes activated,5:44:55,Q,
30,NYC,AM,BKLYN,brake activation,6/8/2019,6/8/2019 1:57:17 AM,Northbound Q trains are being held in stations because a train's brakes activated at Prospect Park.,bklyn q trains brakes activated,1:57:17,Q,
30,NYC,AM,BKLYN,brake activation,6/10/2019,6/10/2019 10:08:11 AM,Northbound Q trains are running on the express track from Kings Hwy to Prospect Park as we investigate what activated a train's brakes near Kings Hwy.,bklyn q train brakes activated,10:08:11,Q,
41,NYC,PM,BKLYN,brake activation,6/1/2019,6/1/2019 3:08:52 PM,Southbound Q trains are delayed because a train's brakes were activated at Cortelyou Rd.,bklyn q train brakes activated,3:08:52,Q,
47,NYC,AM,BKLYN,brake activation,6/14/2019,6/14/2019 11:38:53 AM,Northbound N trains are delayed because a train's brakes were activated near Kings Hwy.,bklyn n trains brakes activated,11:38:53,N,
25,NYC,AM,BKLYN,brake activation,6/28/2019,6/28/2019 9:32:27 AM,"Southbound N trains are running on the D line from 36 St to Coney Island-Stillwell Av because an N train's brakes were activated near 59 St.

For service to bypassed stations, transfer to a northbound N train at 62 St D or Coney Island-Stillwell Av D/N .

For service from bypassed stations, transfer to a northbound train at Coney Island-Stillwell Av.",bklyn n and r trains brakes activated,9:32:27,"N, R",
19,NYC,PM,BKLYN,brake activation,6/2/2019,6/2/2019 1:34:05 PM,Southbound N and R trains are proceeding with delays after we moved a train that had its brakes activated at 36 St (Brooklyn).,bklyn n and r trains brakes activated,1:34:05,"N, R",
35,NYC,AM,BKLYN,brake activation,6/2/2019,6/2/2019 9:49:04 AM,Coney Island-bound N and Q trains are delayed because a train's brakes were activated near DeKalb Av.,bklyn n and q trains brakes activated,9:49:04,"N, Q",
22,NYC,AM,BKLYN,brake activation,6/1/2019,6/1/2019 5:50:42 AM,8 Av-bound L trains are delayed because a train's brakes were activated at Wilson Av.,bklyn l trains train with brakes activated,5:50:42,L,
28,NYC,PM,BKLYN,brake activation,6/27/2019,6/27/2019 4:53:01 PM,8 Av-bound L trains are delayed because a train's brakes were activated between Bedford Av and 1 Av.,bklyn l trains brakes activated,4:53:01,L,
28,NYC,AM,BKLYN,brake activation,6/20/2019,6/20/2019 7:13:41 AM,8 Av-bound L trains are delayed because of a signal problem at Broadway Junction.,bklyn l trains brakes activated,7:13:41,L,
2,NYC,AM,BKLYN,brake activation,6/24/2019,6/24/2019 8:50:34 AM,Manhattan-bound J and Z trains are proceeding with delays after we moved a train that had its automatic brakes activated at Cypress Hills.,bklyn j train brakes activated,8:50:34,J,
3,NYC,PM,BKLYN,brake activation,6/16/2019,6/16/2019 12:59:39 PM,Church Av-bound G trains are delayed while our crews conduct an investigation on a train that had its brakes activated near Broadway.,bklyn g trains train with brakes activated,12:59:39,G,
13,NYC,AM,BKLYN,brake activation,6/21/2019,6/21/2019 7:33:32 AM,"Northbound F trains are running on the G line from Bergen St to Court Square then on the E line from Queens Plaza to Jackson Hts-Roosevelt Av.

Expect delays on F and G trains.",bklyn f trains brakes activated,7:33:32,F,
4,NYC,PM,BKLYN,brake activation,6/2/2019,6/2/2019 11:17:42 PM,Southbound D trains are delayed because a train's brakes were activated at 18 Av.,bklyn d trains brakes activated,11:17:42,D,
41,NYC,PM,BKLYN,brake activation,6/15/2019,6/15/2019 4:47:11 PM,"Northbound D trains are running on the N line from Coney Island-Stillwell Av to 36 St (BKLYN) because a train's brakes were activated at 20 Av.

Expect delays in D and N train service.",bklyn d train brakes activated,4:47:11,D,
19,NYC,PM,BKLYN,brake activation,6/27/2019,6/27/2019 12:58:32 PM,"Southbound D and N trains are running on the local track from DeKalb Av to 36 St while we investigate what activated a train's emergency brakes near Atlantic Av-Barclays Center.

Expect delays in D, N and R trains.",bklyn d n and r trains brakes activated,12:58:32,"D, N, R",
19,NYC,PM,BKLYN,brake activation,6/23/2019,6/23/2019 10:26:51 PM,Southbound D N and R trains are delayed because a train's brakes were activated at 36 St (BKLYN).,bklyn d n and r trains brakes activated,10:26:51,"D, N, R",
8,NYC,AM,BKLYN,brake activation,6/9/2019,6/9/2019 3:09:26 AM,"Northbound D, N and R trains are running express from 36 St to Atlantic Av-Barclays Center because a trains brakes were activated at 4 Av-9 St. 

For service to and from skipped stations, take a southbound D N R train.",bklyn d n and r trains brakes activated,3:09:26,"D, N, R",
33,NYC,AM,BKLYN,brake activation,6/25/2019,6/25/2019 6:23:50 AM,You may experience delays in northbound D and N service because R trains are running on the express track in Brooklyn while we investigate what activated a train's brakes.,bklyn d and n trains brakes activated,6:23:50,"D, N",
18,NYC,PM,BKLYN,brake activation,6/23/2019,6/23/2019 8:01:50 PM,"Southbound D trains are running on the N line from 36 St (BKLYN) to Coney Island-Stillwell Av because a train's brakes were activated at 36 St (BKLYN).

For service to/from bypassed stations, please take a northbound D train.",bklyn d and n trains brakes activated,8:01:50,"D, N",
41,NYC,PM,BKLYN,brake activation,6/9/2019,6/9/2019 6:49:56 PM,Southbound D and N trains are holding in stations because a train's brakes were activated near Atlantic Av-Barclays Ctr.,bklyn d and n trains brakes activated,6:49:56,"D, N",
2,NYC,PM,BKLYN,brake activation,6/28/2019,6/28/2019 4:19:50 PM,Southbound B and Q trains are holding in stations because a train's brakes were activated at Parkside Av.,bklyn b and q trains brakes activated,4:19:50,"B, Q",
0,NYC,PM,BKLYN,brake activation,6/28/2019,6/28/2019 3:10:13 PM,"B and Q trains have delays and service changes in both directions because a train's brakes were activated at Prospect Park.

Southbound B and Q trains are running on the D line from DeKalb Av to Coney Island-Stillwell Av.

Northbound Q trains are running on the D line from Coney Island-Stillwell Av to DeKalb Av. 

Northbound B trains are running on the local track from Brighton Beach to Prospect Park. 

Expect delays in B, D, and Q train service in both directions.",bklyn b and q trains brakes activated,3:10:13,"B, Q",
49,NYC,PM,BKLYN,brake activation,6/27/2019,6/27/2019 3:07:56 PM,"Southbound B and Q trains are delayed because multiple trains had their brakes activated at Prospect Park and Parkside Av, respectively.",bklyn b and q trains brakes activated,3:07:56,"B, Q",
22,NYC,PM,BKLYN,brake activation,6/29/2019,6/29/2019 3:36:22 PM,Northbound A trains are delayed while we remove a basketball from under a train that caused its brakes to activate at Grant Av.,bklyn a trains brakes activated,3:36:22,A,
25,NYC,PM,BKLYN,brake activation,6/13/2019,6/13/2019 10:07:35 PM,Queens-bound A trains are delayed because a train's brakes were activated at Van Siclen Av on the express track.,bklyn a trains brakes activated,10:07:35,A,
13,NYC,PM,BKLYN,brake activation,6/28/2019,6/28/2019 4:49:37 PM,"There are service changes and delays in 4 and 5 train service because a train's brakes were activated near Atlantic Av-Barclays Ctr.

There is no 4 train service between Crown Hts-Utica Av and Manhattan.

The last stop for southbound 4 trains will be Bowling Green.

Northbound 5 trains are running on the 2 line from Nevins St to 149 St-Grand Concourse.

Passengers may consider using B and Q trains.",bklyn 4 and 5 trains brakes activated,4:49:37,"4, 5",
33,NYC,PM,BKLYN,brake activation,6/28/2019,6/28/2019 1:30:47 PM,"There are service changes and delays in 4 and 5 trains because a train's brakes were activated near Atlantic Av-Barclays Ctr.

There is no northbound 4 service in Brooklyn.

Northbound 5 trains are running on the local track from Franklin Av to Atlantic Av-Barclays Ctr and then on the 2 line to 149 St-Grand Concourse.

In addition, there's limited southbound service between Manhattan and Brooklyn. Some southbound 4 and 5 trains will end at Bowling Green.

Expect delays in 2, 3, 4 and 5 service.",bklyn 4 and 5 trains brakes activated,1:30:47,"4, 5",
